Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 33.33% of 0.03 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     66.7    0.02    0.00                 void simdFilter<(X86_VEXT)1, 4, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) [1]
                0.00    0.00       7/167278      df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [240]
                0.00    0.00       4/167278      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [163]
                0.00    0.00       2/2           std::vector<ReferencePictureList, std::allocator<ReferencePictureList> >::_M_default_append(unsigned long) [146]
                0.00    0.00       1/167278      EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                0.00    0.00       1/167278      EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [236]
                0.00    0.00       1/167278      EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [188]
                0.00    0.00       1/13          PU::getInterMergeCandidates(PredictionUnit const&, MergeCtx&, int, int const&) [127]
-----------------------------------------------
[2]     33.3    0.01    0.00  167278+435399  <cycle 1 as a whole> [2]
                0.01    0.00      23+52339       EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                0.00    0.00  352834+143641      EncAppCfg::parseCfg(int, char**) <cycle 1> [162]
                0.00    0.00  156458+123861      BitEstimatorBase::getNumBins(unsigned int) const <cycle 1> [163]
                0.00    0.00   25636             void simdFilter<(X86_VEXT)4, 2, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [164]
                0.00    0.00   10555+3810        RdCostWeightPrediction::xGetHADsw(DistParam const&) <cycle 1> [165]
                0.00    0.00   10165+2179        EncLib::xInitSPS(SPS&) <cycle 1> [166]
                0.00    0.00    6761+2380        EncLib::xInitVPS(SPS const&) <cycle 1> [169]
                0.00    0.00    5672             unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)4>(DistParam const&) <cycle 1> [170]
                0.00    0.00    4833             void simdFilter<(X86_VEXT)4, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [171]
                0.00    0.00    1969+1873        unsigned long RdCost::xGetHADs_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [180]
                0.00    0.00    3579+4           void simdFilter<(X86_VEXT)4, 2, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [174]
                0.00    0.00    3072             void simdFilter<(X86_VEXT)4, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [177]
                0.00    0.00    1567             EncGOP::destroy() <cycle 1> [182]
                0.00    0.00    1266+286         EncLib::encodePrep(bool, PelStorage*, PelStorage*, PelStorage*, InputColourSpaceConversion, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int&) <cycle 1> [188]
                0.00    0.00    1480             main <cycle 1> [154]
                0.00    0.00    1456+6           EncLib::selectReferencePictureList(Slice*, int, int, int) <cycle 1> [184]
                0.00    0.00    1321             df::program_options_lite::Option<int>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [187]
                0.00    0.00    1266             AreaBuf<short>::addWeightedAvg(AreaBuf<short const> const&, AreaBuf<short const> const&, ClpRng const&, signed char) <cycle 1> [189]
                0.00    0.00    1190             EncGOP::xUpdateTimingSEI(SEIPictureTiming*, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&, SPS const*) <cycle 1> [190]
                0.00    0.00    1001             SEIWriter::~SEIWriter() <cycle 1> [194]
                0.00    0.00     990             std::vector<SAOBlkParam, std::allocator<SAOBlkParam> >::_M_default_append(unsigned long) <cycle 1> [195]
                0.00    0.00     982             void simdFilter<(X86_VEXT)3, 4, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [196]
                0.00    0.00     918             void std::vector<SubPic, std::allocator<SubPic> >::_M_realloc_insert<SubPic>(__gnu_cxx::__normal_iterator<SubPic*, std::vector<SubPic, std::allocator<SubPic> > >, SubPic&&) <cycle 1> [199]
                0.00    0.00     872             std::_Rb_tree_iterator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > > std::_Rb_tree<int, std::pair<int const, ParameterSetMap<APS>::MapData<APS> >, std::_Select1st<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > >, std::less<int>, std::allocator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, ParameterSetMap<APS>::MapData<APS> > >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) <cycle 1> [200]
                0.00    0.00     788             EncGOP::EncGOP() <cycle 1> [204]
                0.00    0.00     748             CtxStore<BinProbModel_Std>::init(int, int) <cycle 1> [207]
                0.00    0.00     744+1           df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [208]
                0.00    0.00     713             EncGOP::xCreateIRAPLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SPS const*, PPS const*) <cycle 1> [209]
                0.00    0.00     550             unsigned long RdCost::xGetSADwMask_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [213]
                0.00    0.00     550             removeHighFreq(short*, int, short const*, int, int, int) <cycle 1> [211]
                0.00    0.00     550             EncGOP::getNalUnitType(int, int, bool) <cycle 1> [212]
                0.00    0.00     475+41          Analyze::printOut(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ChromaFormat, bool, bool, bool, bool, bool, BitDepths const&, bool, bool) <cycle 1> [215]
                0.00    0.00     191+288         EncLib::xGetNewPicBuffer(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, Picture*&, int) <cycle 1> [226]
                0.00    0.00     221+138         BinEncoderBase::getEstFracBits() const <cycle 1> [222]
                0.00    0.00     225             EncGOP::xFindDistortionPlane(AreaBuf<short const> const&, AreaBuf<short const> const&, unsigned int, unsigned int, unsigned int) <cycle 1> [221]
                0.00    0.00     205             unsigned long RdCost::xGetSAD_NxN_SIMD<64, (X86_VEXT)4>(DistParam const&) <cycle 1> [224]
                0.00    0.00     124+28          void simdFilter<(X86_VEXT)3, 4, false, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [229]
                0.00    0.00     119+9           SampleAdaptiveOffset::offsetBlock(int, ClpRng const&, int, int*, short const*, short*, int, int, int, int, bool, bool, bool, bool, bool, bool, bool, bool, bool, int*, int*, int, int) <cycle 1> [231]
                0.00    0.00     108             paddingCore(short*, int, int, int, int) <cycle 1> [233]
                0.00    0.00      52+36          EncGOP::applyDeblockingFilterParameterSelection(Picture*, unsigned int, int) <cycle 1> [236]
                0.00    0.00      40+38          unsigned long RdCost::xGetSAD_NxN_SIMD<4, (X86_VEXT)1>(DistParam const&) <cycle 1> [241]
                0.00    0.00      46             EncLib::xInitPPS(PPS&, SPS const&) <cycle 1> [239]
                0.00    0.00      43             df::program_options_lite::Option<Level::Tier>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&) <cycle 1> [240]
                0.00    0.00      37             unsigned long RdCost::xGetSAD_NxN_SIMD<16, (X86_VEXT)4>(DistParam const&) <cycle 1> [245]
                0.00    0.00      35+1           void simdFilter<(X86_VEXT)1, 2, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [246]
                0.00    0.00      35             unsigned long RdCost::xGetSAD_IBD_SIMD<(X86_VEXT)4>(DistParam const&) <cycle 1> [247]
                0.00    0.00      35             unsigned long RdCost::xGetSAD_NxN_SIMD<32, (X86_VEXT)4>(DistParam const&) <cycle 1> [248]
                0.00    0.00      27+4           EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int) <cycle 1> [254]
                0.00    0.00      20             void simdDeriveClassificationBlk<(X86_VEXT)1>(AlfClassifier**, int***, AreaBuf<short const> const&, Area const&, Area const&, int, int, int) <cycle 1> [257]
                0.00    0.00      20             SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [258]
                0.00    0.00      10+10          EncGOP::xCalculateAddPSNR(Picture*, UnitBuf<short>, AccessUnit const&, double, InputColourSpaceConversion, bool, bool, double*, bool) <cycle 1> [278]
                0.00    0.00      13             void simdFilter<(X86_VEXT)1, 8, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [263]
                0.00    0.00      12             PPS::~PPS() <cycle 1> [264]
                0.00    0.00      11             void simdFilter7x7Blk<(X86_VEXT)1>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [266]
                0.00    0.00      10             SampleAdaptiveOffset::SAOProcess(CodingStructure&, SAOBlkParam*) <cycle 1> [276]
                0.00    0.00      10             void simdVerticalSobelFilter<(X86_VEXT)1>(short*, int, int*, int, int, int) <cycle 1> [275]
                0.00    0.00      10             void copyBufferSimd<(X86_VEXT)1>(short*, int, short*, int, int, int) <cycle 1> [273]
                0.00    0.00      10             EncGOP::xCreatePictureTimingSEI(int, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, Slice*, bool, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [279]
                0.00    0.00       5             EncGOP::xWritePPS(AccessUnit&, PPS const*, int) <cycle 1> [285]
                0.00    0.00       3             void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>() <cycle 1> [290]
                0.00    0.00       2             EncGOP::xWriteLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, std::__cxx11::list<SEI*, std::allocator<SEI*> >&, AccessUnit&, int, SPS const*, std::deque<EncGOP::DUData, std::allocator<EncGOP::DUData> >&) <cycle 1> [296]
                0.00    0.00       2             SEIPictureTiming::~SEIPictureTiming() <cycle 1> [293]
                0.00    0.00       2             unsigned long RdCost::xGetSAD_SIMD<(X86_VEXT)3>(DistParam const&) <cycle 1> [297]
                0.00    0.00       2             SampleAdaptiveOffset::create(int, int, ChromaFormat, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int) <cycle 1> [295]
                0.00    0.00       1             void simdFilter<(X86_VEXT)1, 4, true, false, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [303]
                0.00    0.00       1             VPS::~VPS() <cycle 1> [313]
                0.00    0.00       1             void simdFilter<(X86_VEXT)1, 4, false, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [302]
                0.00    0.00       1             void simdFilter<(X86_VEXT)1, 2, true, true, false>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [301]
                0.00    0.00       1             WeightPrediction::addWeightUni(UnitBuf<short const> const&, ClpRngs const&, WPScalingParam const*, UnitBuf<short>&, ComponentID, bool, bool) <cycle 1> [308]
                0.00    0.00       1             void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int) <cycle 1> [306]
                0.00    0.00       1             void simdFilter<(X86_VEXT)3, 2, false, true, true>(ClpRng const&, short const*, int, short*, int, int, int, short const*, bool) <cycle 1> [304]
                0.00    0.00       1             EncLib::xInitDCI(DCI&, SPS const&) <cycle 1> [315]
-----------------------------------------------
                               52339             EncGOP::compressGOP(int, int, std::__cxx11::list<Picture*, std::allocator<Picture*> >&, std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, bool, bool, InputColourSpaceConversion, bool, bool, bool, int) <cycle 1> [3]
                                   1             SampleAdaptiveOffset::deriveLoopFilterBoundaryAvailibility(CodingStructure&, Position const&, bool&, bool&, bool&, bool&, bool&, bool&, bool&, bool&) const <cycle 1> [258]
